image_id,original_image_id,split,filepath,label,source_dataset,generator,generator_version,device_family,device_model,variant_type,compression_status,jpeg_quality_if_known,width,height,format,file_size_bytes,sha256,perceptual_hash,provenance,license
e21_train_real_0001_moderate_jpeg,e21_train_real_0001,train,images/train/e21_train_real_0001_moderate_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with iPhone 11),none,none,Apple iPhone,various,moderate_jpeg,jpeg65_subsampling420,65,1280,960,JPEG,188576,33eb9458133bad4ce3941caa44e4124dfbc6d1bbf5007f461be24b2bca437d68,dhash:010696e9ecec2307;ahash:e0c0c0003c7efbe3,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/1949_Willys_Jeepster_in_pastel_aqua_at_2019_AACA_Hershey_meet_6of8.jpg/1280px-1949_Willys_Jeepster_in_pastel_aqua_at_2019_AACA_Hershey_meet_6of8.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0001_severe_jpeg,e21_train_real_0001,train,images/train/e21_train_real_0001_severe_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with iPhone 11),none,none,Apple iPhone,various,severe_jpeg,jpeg40_subsampling420,40,1280,960,JPEG,133531,dbe32b1ad80cdca83dc190e95e01a0225dd2329d08a83b8dae02deddde0b5fd8,dhash:030696e9ecec2307;ahash:e0c0c0003c7efbe3,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/1949_Willys_Jeepster_in_pastel_aqua_at_2019_AACA_Hershey_meet_6of8.jpg/1280px-1949_Willys_Jeepster_in_pastel_aqua_at_2019_AACA_Hershey_meet_6of8.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0001_sequential_jpeg,e21_train_real_0001,train,images/train/e21_train_real_0001_sequential_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with iPhone 11),none,none,Apple iPhone,various,sequential_jpeg,sequential_jpeg85_jpeg60,60,1280,960,JPEG,179120,03bd5bf495f5e311529555f50af7511c818ba94d01179b21805e3714c86d536f,dhash:030696e9ecec2307;ahash:e0c0c0003c7efbe3,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/1949_Willys_Jeepster_in_pastel_aqua_at_2019_AACA_Hershey_meet_6of8.jpg/1280px-1949_Willys_Jeepster_in_pastel_aqua_at_2019_AACA_Hershey_meet_6of8.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0001_resize_jpeg_resize,e21_train_real_0001,train,images/train/e21_train_real_0001_resize_jpeg_resize.jpg,Real,Wikimedia Commons (Category:Taken with iPhone 11),none,none,Apple iPhone,various,resize_jpeg_resize,downscale60_jpeg75_upscale,75,1280,960,JPEG,183418,175fd10d7530f1ddee218fdb34ed26266b809f7c1aac4e27c0ec8785da1b18f6,dhash:030696e9ecec2307;ahash:e0c0c0003c7efbe3,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/1949_Willys_Jeepster_in_pastel_aqua_at_2019_AACA_Hershey_meet_6of8.jpg/1280px-1949_Willys_Jeepster_in_pastel_aqua_at_2019_AACA_Hershey_meet_6of8.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0001_social_media_whatsapp,e21_train_real_0001,train,images/train/e21_train_real_0001_social_media_whatsapp.jpg,Real,Wikimedia Commons (Category:Taken with iPhone 11),none,none,Apple iPhone,various,social_media_whatsapp,whatsapp_simulation_1280px_q75,75,1280,960,JPEG,256932,a6ddd0ca4a4f6a868ce3e730ad8e896bfc83fcae159a9cd6eb28ca5497c79b30,dhash:010696e9ecec2307;ahash:e0c0c0003c7efbe3,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/1949_Willys_Jeepster_in_pastel_aqua_at_2019_AACA_Hershey_meet_6of8.jpg/1280px-1949_Willys_Jeepster_in_pastel_aqua_at_2019_AACA_Hershey_meet_6of8.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_ai_0011_clean,e21_train_ai_0011,train,images/train/e21_train_ai_0011_clean.png,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.4,stable-diffusion-1-4,none,none,clean,uncompressed,original,512,512,PNG,667061,8bc26501b376bec4ff4dca44ee35b19e6b2f52f5725a4f0bf2fc7761b6bd94aa,dhash:51b6acb176957a93;ahash:88c3f6599a6798c9,synthbuster/synthbuster/stable-diffusion-1-4/r0f3f14cbt.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0011_resize_jpeg,e21_train_ai_0011,train,images/train/e21_train_ai_0011_resize_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.4,stable-diffusion-1-4,none,none,resize_jpeg,resize_75pct_jpeg80,80,384,384,JPEG,60550,4627792b64fbbb6eb2db2f8030dbeef5a413ab1f932b95ef65663eaff532f017,dhash:51b6acb176957a93;ahash:88c376589a6788c9,synthbuster/synthbuster/stable-diffusion-1-4/r0f3f14cbt.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0011_moderate_jpeg,e21_train_ai_0011,train,images/train/e21_train_ai_0011_moderate_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.4,stable-diffusion-1-4,none,none,moderate_jpeg,jpeg65_subsampling420,65,512,512,JPEG,89512,486726110415a3c8f887d15babc624ef4e9dce2a8dd07c7e8a598c3c6d1cbbc4,dhash:51b6acb176957a93;ahash:88c376589a6788c9,synthbuster/synthbuster/stable-diffusion-1-4/r0f3f14cbt.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0011_severe_jpeg,e21_train_ai_0011,train,images/train/e21_train_ai_0011_severe_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.4,stable-diffusion-1-4,none,none,severe_jpeg,jpeg40_subsampling420,40,512,512,JPEG,62264,55a4582b8789275f6d7f0d4b465ffbb3b6d7902f6590c0f0f745b6d56282e1da,dhash:51b6acb176957a93;ahash:88c376599a6788c9,synthbuster/synthbuster/stable-diffusion-1-4/r0f3f14cbt.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0011_sequential_jpeg,e21_train_ai_0011,train,images/train/e21_train_ai_0011_sequential_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.4,stable-diffusion-1-4,none,none,sequential_jpeg,sequential_jpeg85_jpeg60,60,512,512,JPEG,78919,c95f43a115eb498114e1fdad8f43e2f9c378c327c42fd8269b31fd33c0878145,dhash:51b6acb176957a93;ahash:88c376599a6798c9,synthbuster/synthbuster/stable-diffusion-1-4/r0f3f14cbt.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0011_resize_jpeg_resize,e21_train_ai_0011,train,images/train/e21_train_ai_0011_resize_jpeg_resize.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.4,stable-diffusion-1-4,none,none,resize_jpeg_resize,downscale60_jpeg75_upscale,75,512,512,JPEG,80173,5e47f3074ce2fd411d37b7660314b27ab03abb48762495a45d570e80a56242b6,dhash:51b6acb176957a93;ahash:88c376589a4788c9,synthbuster/synthbuster/stable-diffusion-1-4/r0f3f14cbt.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0011_social_media_whatsapp,e21_train_ai_0011,train,images/train/e21_train_ai_0011_social_media_whatsapp.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.4,stable-diffusion-1-4,none,none,social_media_whatsapp,whatsapp_simulation_1280px_q75,75,512,512,JPEG,107644,088e1daa1c3b96154877e9593d6893552b90c51e036ecc190150ff622f2a2edf,dhash:51b6acb176957a93;ahash:88c376589a6788c9,synthbuster/synthbuster/stable-diffusion-1-4/r0f3f14cbt.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_real_0007_clean,e21_train_real_0007,train,images/train/e21_train_real_0007_clean.png,Real,Wikimedia Commons (Category:Bokeh),none,none,Defocus / Bokeh,various,clean,uncompressed,original,1280,1757,PNG,3829898,4683a9ced35ee51e39b12b94342df2671843ae65f25adcb106ee75da437b414d,dhash:e0e4cce8d0e8ecf2;ahash:203e7e7c7e3c3e38,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/Bokeh_Building_%2833215923148%29.jpg/1280px-Bokeh_Building_%2833215923148%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0007_resize_jpeg,e21_train_real_0007,train,images/train/e21_train_real_0007_resize_jpeg.jpg,Real,Wikimedia Commons (Category:Bokeh),none,none,Defocus / Bokeh,various,resize_jpeg,resize_75pct_jpeg80,80,960,1318,JPEG,269874,cc60058f3b274373ea244fe6b7e47a0bffcc1f492b7d132b59667e2a63f00e0f,dhash:e0e4cce8d0e8ecf2;ahash:203e7e7c7e3c3e38,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/Bokeh_Building_%2833215923148%29.jpg/1280px-Bokeh_Building_%2833215923148%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0007_moderate_jpeg,e21_train_real_0007,train,images/train/e21_train_real_0007_moderate_jpeg.jpg,Real,Wikimedia Commons (Category:Bokeh),none,none,Defocus / Bokeh,various,moderate_jpeg,jpeg65_subsampling420,65,1280,1757,JPEG,329212,835a961f1cc4a6cbf5fad15dbf45fd3f994d5705a83f402ab6639a6e89f945f6,dhash:e0e4cce8d0e8ecf2;ahash:203e7e7c7e3c3e38,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/Bokeh_Building_%2833215923148%29.jpg/1280px-Bokeh_Building_%2833215923148%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0007_severe_jpeg,e21_train_real_0007,train,images/train/e21_train_real_0007_severe_jpeg.jpg,Real,Wikimedia Commons (Category:Bokeh),none,none,Defocus / Bokeh,various,severe_jpeg,jpeg40_subsampling420,40,1280,1757,JPEG,233676,36bcaeb8315b471f51877fa1fb54d19584c70b19d459bb989829db180aaca5b5,dhash:e0e4cce8d0e8ecf2;ahash:203e6e7c7e3c3e38,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/Bokeh_Building_%2833215923148%29.jpg/1280px-Bokeh_Building_%2833215923148%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0007_sequential_jpeg,e21_train_real_0007,train,images/train/e21_train_real_0007_sequential_jpeg.jpg,Real,Wikimedia Commons (Category:Bokeh),none,none,Defocus / Bokeh,various,sequential_jpeg,sequential_jpeg85_jpeg60,60,1280,1757,JPEG,302664,ecd4c261a61dee0a3d0dfb43f4224cd5c07ea66b658c572863f7f4edf943d9a4,dhash:e0e4cce8d0e8ecf2;ahash:203e7e7c7e3c3e38,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/Bokeh_Building_%2833215923148%29.jpg/1280px-Bokeh_Building_%2833215923148%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0007_resize_jpeg_resize,e21_train_real_0007,train,images/train/e21_train_real_0007_resize_jpeg_resize.jpg,Real,Wikimedia Commons (Category:Bokeh),none,none,Defocus / Bokeh,various,resize_jpeg_resize,downscale60_jpeg75_upscale,75,1280,1757,JPEG,392526,2917dfb7238264e44d373747cecbfbfe7e67c120603feb2a9a9d535f01f32c7b,dhash:e0e4cce8d0e8ecf2;ahash:203e7e7c7e3c3e38,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/Bokeh_Building_%2833215923148%29.jpg/1280px-Bokeh_Building_%2833215923148%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0007_social_media_whatsapp,e21_train_real_0007,train,images/train/e21_train_real_0007_social_media_whatsapp.jpg,Real,Wikimedia Commons (Category:Bokeh),none,none,Defocus / Bokeh,various,social_media_whatsapp,whatsapp_simulation_1280px_q75,75,932,1280,JPEG,225568,84c074902dcc2fe42a4ef841637cd01e8056f3559999776fbef31a095ee3b57b,dhash:e0e4cce8d0e8ecf2;ahash:203e7e7c7e3c3e38,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/Bokeh_Building_%2833215923148%29.jpg/1280px-Bokeh_Building_%2833215923148%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0014_clean,e21_train_real_0014,train,images/train/e21_train_real_0014_clean.png,Real,Wikimedia Commons (Category:Taken with Google Pixel 6),none,none,Google Pixel,various,clean,uncompressed,original,1280,708,PNG,1766634,cbef0e32eb05c208f7ba2a19293e1b8688e5b3f0723c2cd857e7abc6104892df,dhash:9d32f28064276f5e;ahash:0fdffef810000000,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/2018_Ford_Mustang_Shadow_Edition_Automatic.jpg/1280px-2018_Ford_Mustang_Shadow_Edition_Automatic.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0014_resize_jpeg,e21_train_real_0014,train,images/train/e21_train_real_0014_resize_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with Google Pixel 6),none,none,Google Pixel,various,resize_jpeg,resize_75pct_jpeg80,80,960,531,JPEG,132029,279a12439caae558c58b957884c89701fd3780a77509b3d6debc3e22cc7409fc,dhash:9d32f28064276f5e;ahash:0fdffef810000000,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/2018_Ford_Mustang_Shadow_Edition_Automatic.jpg/1280px-2018_Ford_Mustang_Shadow_Edition_Automatic.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0014_moderate_jpeg,e21_train_real_0014,train,images/train/e21_train_real_0014_moderate_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with Google Pixel 6),none,none,Google Pixel,various,moderate_jpeg,jpeg65_subsampling420,65,1280,708,JPEG,187322,ec688a41a6cb2d72f68a65f05ed05e329e129f7685c35c457f37839577fa5f42,dhash:9d32f28064276f5e;ahash:0fdffef810000000,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/2018_Ford_Mustang_Shadow_Edition_Automatic.jpg/1280px-2018_Ford_Mustang_Shadow_Edition_Automatic.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0014_severe_jpeg,e21_train_real_0014,train,images/train/e21_train_real_0014_severe_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with Google Pixel 6),none,none,Google Pixel,various,severe_jpeg,jpeg40_subsampling420,40,1280,708,JPEG,131767,afcee08e2c7edc0f962a61c1d8154733bfda9c5a9201daf586f0ce3756576b90,dhash:9d32f28064276f5e;ahash:0fdffef810000000,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/2018_Ford_Mustang_Shadow_Edition_Automatic.jpg/1280px-2018_Ford_Mustang_Shadow_Edition_Automatic.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0014_sequential_jpeg,e21_train_real_0014,train,images/train/e21_train_real_0014_sequential_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with Google Pixel 6),none,none,Google Pixel,various,sequential_jpeg,sequential_jpeg85_jpeg60,60,1280,708,JPEG,178231,b0a13b426d0847bb8e918fe9cebae315eb4a90a22cddf07cb3f9553eb497918d,dhash:9d32f28064276f5e;ahash:0fdffef810000000,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/2018_Ford_Mustang_Shadow_Edition_Automatic.jpg/1280px-2018_Ford_Mustang_Shadow_Edition_Automatic.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0014_resize_jpeg_resize,e21_train_real_0014,train,images/train/e21_train_real_0014_resize_jpeg_resize.jpg,Real,Wikimedia Commons (Category:Taken with Google Pixel 6),none,none,Google Pixel,various,resize_jpeg_resize,downscale60_jpeg75_upscale,75,1280,708,JPEG,180741,1afc4d6492e871fde990d5bd3a175091190cb6ed5a802ac1f4475ef15cdbe756,dhash:9d32f28064276f5e;ahash:0fdffef810000000,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/2018_Ford_Mustang_Shadow_Edition_Automatic.jpg/1280px-2018_Ford_Mustang_Shadow_Edition_Automatic.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0014_social_media_whatsapp,e21_train_real_0014,train,images/train/e21_train_real_0014_social_media_whatsapp.jpg,Real,Wikimedia Commons (Category:Taken with Google Pixel 6),none,none,Google Pixel,various,social_media_whatsapp,whatsapp_simulation_1280px_q75,75,1280,708,JPEG,260718,1574afc0ac753af4b6933edd0370f00847ede3d83a6758b8a833c951b483fe96,dhash:9d32f28064276f5e;ahash:0fdffef810000000,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/2018_Ford_Mustang_Shadow_Edition_Automatic.jpg/1280px-2018_Ford_Mustang_Shadow_Edition_Automatic.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0010_clean,e21_train_real_0010,train,images/train/e21_train_real_0010_clean.png,Real,Wikimedia Commons (Category:Taken with Google Pixel 6),none,none,Google Pixel,various,clean,uncompressed,original,1280,1700,PNG,2918751,d9db31ac1ba61744d61b554d8e93041ff7db74a5b80df367a663e839852aac4d,dhash:a808993563f03001;ahash:00fcffff39000000,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/1830_Sutter_Street%2C_exterior%2C_San_Francisco_%28March_2024%29_04.jpg/1280px-1830_Sutter_Street%2C_exterior%2C_San_Francisco_%28March_2024%29_04.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0010_resize_jpeg,e21_train_real_0010,train,images/train/e21_train_real_0010_resize_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with Google Pixel 6),none,none,Google Pixel,various,resize_jpeg,resize_75pct_jpeg80,80,960,1275,JPEG,215067,f47078499e1c164bf134da293c14c416d0b2f5c085fcee21331c12091352720c,dhash:a808993563703001;ahash:00fcffff39000000,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/1830_Sutter_Street%2C_exterior%2C_San_Francisco_%28March_2024%29_04.jpg/1280px-1830_Sutter_Street%2C_exterior%2C_San_Francisco_%28March_2024%29_04.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0010_moderate_jpeg,e21_train_real_0010,train,images/train/e21_train_real_0010_moderate_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with Google Pixel 6),none,none,Google Pixel,various,moderate_jpeg,jpeg65_subsampling420,65,1280,1700,JPEG,303024,3b956bf5ade4efe268e1248422ddea035656e2b1f5d162d78a1be0987c95f383,dhash:a808993563703001;ahash:00fcffff39000000,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/1830_Sutter_Street%2C_exterior%2C_San_Francisco_%28March_2024%29_04.jpg/1280px-1830_Sutter_Street%2C_exterior%2C_San_Francisco_%28March_2024%29_04.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0010_severe_jpeg,e21_train_real_0010,train,images/train/e21_train_real_0010_severe_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with Google Pixel 6),none,none,Google Pixel,various,severe_jpeg,jpeg40_subsampling420,40,1280,1700,JPEG,207365,34478648c348e13b0c1159a42338cc680dc5458ea59638a80c64a06ac02e4143,dhash:a808993563703001;ahash:00fcffff39000000,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/1830_Sutter_Street%2C_exterior%2C_San_Francisco_%28March_2024%29_04.jpg/1280px-1830_Sutter_Street%2C_exterior%2C_San_Francisco_%28March_2024%29_04.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0010_sequential_jpeg,e21_train_real_0010,train,images/train/e21_train_real_0010_sequential_jpeg.jpg,Real,Wikimedia Commons (Category:Taken with Google Pixel 6),none,none,Google Pixel,various,sequential_jpeg,sequential_jpeg85_jpeg60,60,1280,1700,JPEG,287500,ba79719855a777002d357e7ee67f7c40c3a902363342c1a8601f4f0d91ee90ae,dhash:a808993563703001;ahash:00fcffff39000000,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/1830_Sutter_Street%2C_exterior%2C_San_Francisco_%28March_2024%29_04.jpg/1280px-1830_Sutter_Street%2C_exterior%2C_San_Francisco_%28March_2024%29_04.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0010_resize_jpeg_resize,e21_train_real_0010,train,images/train/e21_train_real_0010_resize_jpeg_resize.jpg,Real,Wikimedia Commons (Category:Taken with Google Pixel 6),none,none,Google Pixel,various,resize_jpeg_resize,downscale60_jpeg75_upscale,75,1280,1700,JPEG,304519,e6d8cc7c28e6158fa5b75da570659b3e8c9e6392bb0028ee2b5132e71efb515d,dhash:a808993563703001;ahash:00fcffff39000000,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/1830_Sutter_Street%2C_exterior%2C_San_Francisco_%28March_2024%29_04.jpg/1280px-1830_Sutter_Street%2C_exterior%2C_San_Francisco_%28March_2024%29_04.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0010_social_media_whatsapp,e21_train_real_0010,train,images/train/e21_train_real_0010_social_media_whatsapp.jpg,Real,Wikimedia Commons (Category:Taken with Google Pixel 6),none,none,Google Pixel,various,social_media_whatsapp,whatsapp_simulation_1280px_q75,75,964,1280,JPEG,188471,81b2193ec9b3fbe98b72e37424f25ca12aa94763b8843515461f100c74197384,dhash:a808993563703001;ahash:00fcffff39000000,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/1830_Sutter_Street%2C_exterior%2C_San_Francisco_%28March_2024%29_04.jpg/1280px-1830_Sutter_Street%2C_exterior%2C_San_Francisco_%28March_2024%29_04.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_ai_0015_clean,e21_train_ai_0015,train,images/train/e21_train_ai_0015_clean.png,AI,Synthbuster (Zenodo 10066460),OpenAI DALL-E 2,dalle2,none,none,clean,uncompressed,original,1024,1024,PNG,1763074,3095356d0af8701f20270ea7ff9bc722b825ed0e9b37c00ea29911c34d7693cb,dhash:b9b331b8ff62be8e;ahash:dfdf985f07380642,synthbuster/synthbuster/dalle2/r1db61cf8t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0015_resize_jpeg,e21_train_ai_0015,train,images/train/e21_train_ai_0015_resize_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),OpenAI DALL-E 2,dalle2,none,none,resize_jpeg,resize_75pct_jpeg80,80,768,768,JPEG,87162,7af8e40cf75e09520802b5b488301450c29b04f56f81a27912f50fe934952620,dhash:b9b331b8ff62be8e;ahash:dfdf985f07380642,synthbuster/synthbuster/dalle2/r1db61cf8t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0015_moderate_jpeg,e21_train_ai_0015,train,images/train/e21_train_ai_0015_moderate_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),OpenAI DALL-E 2,dalle2,none,none,moderate_jpeg,jpeg65_subsampling420,65,1024,1024,JPEG,105275,40c03441fd91caececa9e661e962ef013727f15fbceccd94e2f8984b1b78b22c,dhash:b9b331b8ff62be8e;ahash:dfdf985f07380642,synthbuster/synthbuster/dalle2/r1db61cf8t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0015_severe_jpeg,e21_train_ai_0015,train,images/train/e21_train_ai_0015_severe_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),OpenAI DALL-E 2,dalle2,none,none,severe_jpeg,jpeg40_subsampling420,40,1024,1024,JPEG,70567,28eae5c57eca830522ef0e7cddcad65fcd1bb1152ed5a660b77a83b0d525f94f,dhash:b9b331b8ff62be8e;ahash:dfdf985f07380642,synthbuster/synthbuster/dalle2/r1db61cf8t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0015_sequential_jpeg,e21_train_ai_0015,train,images/train/e21_train_ai_0015_sequential_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),OpenAI DALL-E 2,dalle2,none,none,sequential_jpeg,sequential_jpeg85_jpeg60,60,1024,1024,JPEG,91900,522f2e5ce77845f4cdcdb533f295c567935d043dfc81521119572882c7c0fb6e,dhash:b9b331b8ff62be8e;ahash:dfdf985f07380642,synthbuster/synthbuster/dalle2/r1db61cf8t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
