benchmark,image_id,label,prob_e6c,prob_e20,pred_e20,prob_e21,pred_e21,prob_e22,pred_e22,prob_e23,pred_e23,route_decision_win,prob_e23_pure,pred_e23_pure,route_decision_pure,complementarity_type,e20_vs_e23_transition,e21_vs_e23_transition,generator,device_family,filepath
E14 Clean External,ai_sb_stable-diffusion-2_225_r0f5beb66t,AI,0.859375,0.225464,0,0.966797,1,0.892664,1,0.892664,1,Blend,0.966797,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-2,Synthbuster,data/final_external_pool/ai/ai_sb_stable-diffusion-2_225_r0f5beb66t.png
E14 Clean External,ai_sb_supp_stable-diffusion-1-4_020_r002fc3e2t,AI,0.942871,0.025620,0,0.950684,1,0.858177,1,0.858178,1,Blend,0.950684,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-4,Synthbuster,data/final_external_pool/ai/ai_sb_supp_stable-diffusion-1-4_020_r002fc3e2t.png
E14 Clean External,real_raise_206_r1a8fe570t,Real,0.049225,0.002581,0,0.228882,0,0.206252,0,0.206252,0,Blend,0.002581,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,RAISE-1k,data/final_external_pool/real/real_raise_206_r1a8fe570t.png
E14 Clean External,real_raise_058_r079d086et,Real,0.017578,0.000030,0,0.270264,0,0.243240,0,0.243241,0,Blend,0.000030,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,RAISE-1k,data/final_external_pool/real/real_raise_058_r079d086et.png
E14 Clean External,ai_sb_glide_101_r0a9384b1t,AI,0.997070,0.040253,0,0.973633,1,0.880295,1,0.880295,1,Blend,0.973633,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,glide,Synthbuster,data/final_external_pool/ai/ai_sb_glide_101_r0a9384b1t.png
E14 Clean External,real_raise_supp_041_r15efd876t,Real,0.424561,0.117554,0,0.901367,1,0.822986,1,0.822986,1,Blend,0.901367,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_supp_041_r15efd876t.png
E14 Clean External,real_raise_supp_009_r04395e54t,Real,0.042328,0.010612,0,0.612793,1,0.552575,1,0.552575,1,Blend,0.612793,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_supp_009_r04395e54t.png
E14 Clean External,real_raise_152_r13934dc7t,Real,0.003944,0.002125,0,0.555664,1,0.500310,1,0.500310,1,Blend,0.555664,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_152_r13934dc7t.png
E14 Clean External,real_raise_supp_028_r0f25b326t,Real,0.591309,0.125732,0,0.948730,1,0.866431,1,0.866430,1,Blend,0.948730,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_supp_028_r0f25b326t.png
E14 Clean External,real_raise_supp_014_r070a874ct,Real,0.045868,0.006462,0,0.488770,0,0.440539,0,0.440539,0,Blend,0.006462,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,RAISE-1k,data/final_external_pool/real/real_raise_supp_014_r070a874ct.png
E14 Clean External,real_raise_supp_006_r02d732f8t,Real,0.012573,0.005062,0,0.118164,0,0.106854,0,0.106854,0,Blend,0.005062,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,RAISE-1k,data/final_external_pool/real/real_raise_supp_006_r02d732f8t.png
E14 Clean External,ai_sb_dalle2_022_r169c7350t,AI,0.683105,0.322266,0,0.967773,1,0.903223,1,0.903222,1,Blend,0.967773,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,dalle2,Synthbuster,data/final_external_pool/ai/ai_sb_dalle2_022_r169c7350t.png
E14 Clean External,real_raise_supp_025_r0cea5432t,Real,0.027374,0.266602,0,0.644531,1,0.606738,1,0.606738,1,Blend,0.644531,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_supp_025_r0cea5432t.png
E14 Clean External,real_raise_242_r1e8acc5ct,Real,0.062561,0.005867,0,0.186279,0,0.168238,0,0.168238,0,Blend,0.005867,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,RAISE-1k,data/final_external_pool/real/real_raise_242_r1e8acc5ct.png
E14 Clean External,ai_sb_midjourney-v5_126_r056f233bt,AI,0.663086,0.788574,1,0.548828,1,0.572803,1,0.572803,1,Blend,0.788574,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,midjourney-v5,Synthbuster,data/final_external_pool/ai/ai_sb_midjourney-v5_126_r056f233bt.png
E14 Clean External,real_raise_035_r047aa954t,Real,0.101929,0.072876,0,0.309570,0,0.285901,0,0.285901,0,Blend,0.072876,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,RAISE-1k,data/final_external_pool/real/real_raise_035_r047aa954t.png
E14 Clean External,ai_sb_dalle2_012_r0b7b1156t,AI,0.184814,0.151611,0,0.834473,1,0.766187,1,0.766187,1,Blend,0.834473,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,dalle2,Synthbuster,data/final_external_pool/ai/ai_sb_dalle2_012_r0b7b1156t.png
E14 Clean External,real_raise_184_r17f60607t,Real,0.026062,0.011597,0,0.683594,1,0.616394,1,0.616394,1,Blend,0.683594,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_184_r17f60607t.png
E14 Clean External,real_raise_127_r1070b804t,Real,0.271973,0.160400,0,0.835449,1,0.767944,1,0.767944,1,Blend,0.835449,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_127_r1070b804t.png
E14 Clean External,ai_sb_stable-diffusion-1-3_176_r1ad2de34t,AI,0.949707,0.096863,0,0.979980,1,0.891669,1,0.891668,1,Blend,0.979980,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-3,Synthbuster,data/final_external_pool/ai/ai_sb_stable-diffusion-1-3_176_r1ad2de34t.png
E14 Clean External,ai_sb_firefly_076_r102b4aa4t,AI,0.052826,0.027328,0,0.733398,1,0.662791,1,0.662791,1,Blend,0.733398,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,firefly,Synthbuster,data/final_external_pool/ai/ai_sb_firefly_076_r102b4aa4t.png
E14 Clean External,ai_sb_supp_stable-diffusion-2_024_r00444b95t,AI,0.942871,0.024475,0,0.991699,1,0.894977,1,0.894977,1,Blend,0.991699,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-2,Synthbuster,data/final_external_pool/ai/ai_sb_supp_stable-diffusion-2_024_r00444b95t.png
E14 Clean External,ai_sb_stable-diffusion-2_215_r045be2act,AI,0.979004,0.348389,0,0.998535,1,0.933521,1,0.933520,1,Blend,0.998535,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-2,Synthbuster,data/final_external_pool/ai/ai_sb_stable-diffusion-2_215_r045be2act.png
E14 Clean External,ai_sb_stable-diffusion-1-3_177_r1bdb6385t,AI,0.882812,0.011162,0,0.982422,1,0.885296,1,0.885296,1,Blend,0.982422,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-3,Synthbuster,data/final_external_pool/ai/ai_sb_stable-diffusion-1-3_177_r1bdb6385t.png
E14 Clean External,ai_sb_stable-diffusion-2_212_r0150031ft,AI,0.438477,0.011505,0,0.929199,1,0.837430,1,0.837430,1,Blend,0.929199,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-2,Synthbuster,data/final_external_pool/ai/ai_sb_stable-diffusion-2_212_r0150031ft.png
E14 Clean External,real_raise_supp_039_r14902ba4t,Real,0.004593,0.128906,0,0.666016,1,0.612305,1,0.612305,1,Blend,0.666016,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_supp_039_r14902ba4t.png
E14 Clean External,real_raise_070_r08d2b4dat,Real,0.080078,0.000486,0,0.109314,0,0.098431,0,0.098431,0,Blend,0.000486,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,RAISE-1k,data/final_external_pool/real/real_raise_070_r08d2b4dat.png
E14 Clean External,ai_sb_dalle2_001_r000da54ft,AI,0.424561,0.021744,0,0.900391,1,0.812526,1,0.812526,1,Blend,0.900391,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,dalle2,Synthbuster,data/final_external_pool/ai/ai_sb_dalle2_001_r000da54ft.png
E14 Clean External,real_raise_114_r0f137652t,Real,0.739258,0.934570,1,0.987305,1,0.982031,1,0.982032,1,Blend,0.934570,1,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_114_r0f137652t.png
E14 Clean External,ai_sb_supp_midjourney-v5_013_r001d260dt,AI,0.745605,0.912109,1,0.953613,1,0.949463,1,0.949463,1,Blend,0.912109,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,midjourney-v5,Synthbuster,data/final_external_pool/ai/ai_sb_supp_midjourney-v5_013_r001d260dt.png
E14 Clean External,real_raise_supp_001_r001d260dt,Real,0.896973,0.070923,0,0.952637,1,0.864465,1,0.864466,1,Blend,0.952637,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_supp_001_r001d260dt.png
E14 Clean External,real_raise_212_r1b1c1019t,Real,0.136353,0.002378,0,0.869141,1,0.782464,1,0.782465,1,Blend,0.869141,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_212_r1b1c1019t.png
E14 Clean External,ai_sb_stable-diffusion-1-3_170_r145221d9t,AI,0.801270,0.012672,0,0.819336,1,0.738670,1,0.738670,1,Blend,0.819336,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-3,Synthbuster,data/final_external_pool/ai/ai_sb_stable-diffusion-1-3_170_r145221d9t.png
E14 Clean External,ai_sb_glide_094_r0372042dt,AI,0.994141,0.488525,0,0.927734,1,0.883813,1,0.883813,1,Blend,0.927734,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,glide,Synthbuster,data/final_external_pool/ai/ai_sb_glide_094_r0372042dt.png
E14 Clean External,real_raise_218_r1be2a3d5t,Real,0.274170,0.062561,0,0.795898,1,0.722565,1,0.722564,1,Blend,0.795898,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_218_r1be2a3d5t.png
E14 Clean External,real_raise_supp_034_r1267fa5bt,Real,0.111816,0.318115,0,0.866211,1,0.811401,1,0.811401,1,Blend,0.866211,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_supp_034_r1267fa5bt.png
E14 Clean External,real_raise_120_r0f98115dt,Real,0.064270,0.117981,0,0.694824,1,0.637140,1,0.637140,1,Blend,0.694824,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_120_r0f98115dt.png
E14 Clean External,real_raise_173_r1645a09ct,Real,0.002050,0.001495,0,0.198853,0,0.179117,0,0.179117,0,Blend,0.001495,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,RAISE-1k,data/final_external_pool/real/real_raise_173_r1645a09ct.png
E14 Clean External,real_raise_002_r005f3e70t,Real,0.102661,0.117371,0,0.674805,1,0.619061,1,0.619062,1,Blend,0.674805,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_002_r005f3e70t.png
E14 Clean External,real_raise_221_r1c23e440t,Real,0.234985,0.095154,0,0.787109,1,0.717914,1,0.717913,1,Blend,0.787109,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_221_r1c23e440t.png
E14 Clean External,real_raise_167_r15919202t,Real,0.693848,0.042572,0,0.653809,1,0.592685,1,0.592685,1,Blend,0.653809,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_167_r15919202t.png
E14 Clean External,real_raise_111_r0eb8dfb5t,Real,0.026962,0.002350,0,0.551758,1,0.496817,0,0.496817,0,Blend,0.551758,1,E21,E20_correct__E21_wrong,E20_correct__E23_correct,E21_wrong__E23_correct,camera,RAISE-1k,data/final_external_pool/real/real_raise_111_r0eb8dfb5t.png
E14 Clean External,real_raise_028_r03aa5df1t,Real,0.176758,0.019012,0,0.515137,1,0.465524,0,0.465524,0,Blend,0.515137,1,E21,E20_correct__E21_wrong,E20_correct__E23_correct,E21_wrong__E23_correct,camera,RAISE-1k,data/final_external_pool/real/real_raise_028_r03aa5df1t.png
E14 Clean External,ai_sb_stable-diffusion-2_214_r0372042dt,AI,0.854492,0.580078,1,0.965820,1,0.927246,1,0.927246,1,Blend,0.580078,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,stable-diffusion-2,Synthbuster,data/final_external_pool/ai/ai_sb_stable-diffusion-2_214_r0372042dt.png
E14 Clean External,real_raise_supp_060_r1f06581bt,Real,0.681641,0.099304,0,0.937012,1,0.853241,1,0.853241,1,Blend,0.937012,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_supp_060_r1f06581bt.png
E14 Clean External,real_raise_030_r03f70ccdt,Real,0.214355,0.043762,0,0.698242,1,0.632794,1,0.632794,1,Blend,0.698242,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_030_r03f70ccdt.png
E14 Clean External,ai_sb_stable-diffusion-1-3_162_r0b7b1156t,AI,0.932617,0.034546,0,0.834473,1,0.754480,1,0.754480,1,Blend,0.834473,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-3,Synthbuster,data/final_external_pool/ai/ai_sb_stable-diffusion-1-3_162_r0b7b1156t.png
E14 Clean External,real_raise_171_r1618da9dt,Real,0.005447,0.008987,0,0.472168,0,0.425850,0,0.425850,0,Blend,0.008987,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,RAISE-1k,data/final_external_pool/real/real_raise_171_r1618da9dt.png
E14 Clean External,real_raise_238_r1de76a54t,Real,0.013847,0.001727,0,0.545898,1,0.491481,0,0.491481,0,Blend,0.545898,1,E21,E20_correct__E21_wrong,E20_correct__E23_correct,E21_wrong__E23_correct,camera,RAISE-1k,data/final_external_pool/real/real_raise_238_r1de76a54t.png
E14 Clean External,real_raise_197_r19b49f2ct,Real,0.282227,0.082703,0,0.367920,0,0.339398,0,0.339398,0,Blend,0.082703,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,RAISE-1k,data/final_external_pool/real/real_raise_197_r19b49f2ct.png
E14 Clean External,real_raise_078_r09d7cd4et,Real,0.868652,0.705078,1,0.985352,1,0.957324,1,0.957325,1,Blend,0.705078,1,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_078_r09d7cd4et.png
E14 Clean External,real_raise_085_r0aaa70c3t,Real,0.941406,0.064087,0,0.852051,1,0.773254,1,0.773255,1,Blend,0.852051,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_085_r0aaa70c3t.png
E14 Clean External,real_raise_216_r1bc3dd23t,Real,0.003780,0.000136,0,0.016220,0,0.014612,0,0.014612,0,Blend,0.000136,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,RAISE-1k,data/final_external_pool/real/real_raise_216_r1bc3dd23t.png
E14 Clean External,ai_sb_firefly_081_r159d3942t,AI,0.003443,0.016098,0,0.148926,0,0.135643,0,0.135643,0,Blend,0.016098,0,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,firefly,Synthbuster,data/final_external_pool/ai/ai_sb_firefly_081_r159d3942t.png
E14 Clean External,real_raise_196_r1986e42bt,Real,0.138306,0.009300,0,0.526367,1,0.474660,0,0.474660,0,Blend,0.526367,1,E21,E20_correct__E21_wrong,E20_correct__E23_correct,E21_wrong__E23_correct,camera,RAISE-1k,data/final_external_pool/real/real_raise_196_r1986e42bt.png
E14 Clean External,real_raise_126_r102b4aa4t,Real,0.240967,0.022156,0,0.813477,1,0.734344,1,0.734345,1,Blend,0.813477,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_126_r102b4aa4t.png
E14 Clean External,ai_sb_stable-diffusion-1-4_203_r17fe8532t,AI,0.830078,0.891602,1,0.985352,1,0.975977,1,0.975977,1,Blend,0.891602,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,stable-diffusion-1-4,Synthbuster,data/final_external_pool/ai/ai_sb_stable-diffusion-1-4_203_r17fe8532t.png
E14 Clean External,real_raise_117_r0f4ece9bt,Real,0.096680,0.020844,0,0.885254,1,0.798813,1,0.798813,1,Blend,0.885254,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_117_r0f4ece9bt.png
E14 Clean External,ai_sb_stable-diffusion-2_236_r1ad2de34t,AI,0.996582,0.327881,0,0.999023,1,0.931909,1,0.931909,1,Blend,0.999023,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-2,Synthbuster,data/final_external_pool/ai/ai_sb_stable-diffusion-2_236_r1ad2de34t.png
E14 Clean External,ai_sb_stable-diffusion-1-3_153_r026b5360t,AI,0.096558,0.044525,0,0.951172,1,0.860507,1,0.860507,1,Blend,0.951172,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-3,Synthbuster,data/final_external_pool/ai/ai_sb_stable-diffusion-1-3_153_r026b5360t.png
E14 Clean External,ai_sb_midjourney-v5_142_r169c7350t,AI,0.786621,0.105408,0,0.936523,1,0.853412,1,0.853411,1,Blend,0.936523,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,midjourney-v5,Synthbuster,data/final_external_pool/ai/ai_sb_midjourney-v5_142_r169c7350t.png
E14 Clean External,ai_sb_dalle3_057_r1bdb6385t,AI,0.978027,0.642090,1,0.998047,1,0.962451,1,0.962451,1,Blend,0.642090,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,dalle3,Synthbuster,data/final_external_pool/ai/ai_sb_dalle3_057_r1bdb6385t.png
E14 Clean External,real_raise_233_r1d679eaet,Real,0.003147,0.002260,0,0.202759,0,0.182709,0,0.182709,0,Blend,0.002260,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,RAISE-1k,data/final_external_pool/real/real_raise_233_r1d679eaet.png
E14 Clean External,real_raise_249_r1f3e6681t,Real,0.049500,0.003809,0,0.633789,1,0.570791,1,0.570791,1,Blend,0.633789,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_249_r1f3e6681t.png
E14 Clean External,ai_sb_stable-diffusion-2_240_r1e9082f9t,AI,0.993164,0.901855,1,0.995117,1,0.985791,1,0.985791,1,Blend,0.901855,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,stable-diffusion-2,Synthbuster,data/final_external_pool/ai/ai_sb_stable-diffusion-2_240_r1e9082f9t.png
E14 Clean External,real_raise_181_r17754c77t,Real,0.120728,0.277588,0,0.553223,1,0.525659,1,0.525660,1,Blend,0.553223,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_181_r17754c77t.png
E14 Clean External,real_raise_supp_019_r098cf7aet,Real,0.044586,0.003443,0,0.439209,0,0.395632,0,0.395632,0,Blend,0.003443,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,RAISE-1k,data/final_external_pool/real/real_raise_supp_019_r098cf7aet.png
E14 Clean External,real_raise_156_r140f3432t,Real,0.007755,0.011246,0,0.314697,0,0.284352,0,0.284352,0,Blend,0.011246,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,RAISE-1k,data/final_external_pool/real/real_raise_156_r140f3432t.png
E14 Clean External,ai_sb_dalle3_051_r159d3942t,AI,0.992676,0.989746,1,1.000000,1,0.998975,1,0.998975,1,Blend,0.989746,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,dalle3,Synthbuster,data/final_external_pool/ai/ai_sb_dalle3_051_r159d3942t.png
E14 Clean External,real_raise_159_r145215fft,Real,0.264160,0.001090,0,0.902344,1,0.812218,1,0.812219,1,Blend,0.902344,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_159_r145215fft.png
E14 Clean External,ai_sb_dalle2_002_r0150031ft,AI,0.342529,0.119934,0,0.901367,1,0.823224,1,0.823224,1,Blend,0.901367,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,dalle2,Synthbuster,data/final_external_pool/ai/ai_sb_dalle2_002_r0150031ft.png
E14 Clean External,real_raise_038_r04cfa379t,Real,0.826660,0.131836,0,0.772461,1,0.708398,1,0.708398,1,Blend,0.772461,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,RAISE-1k,data/final_external_pool/real/real_raise_038_r04cfa379t.png
E14 Clean External,ai_sb_stable-diffusion-1-3_157_r06743f8ft,AI,0.939453,0.722168,1,0.978516,1,0.952881,1,0.952881,1,Blend,0.722168,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,stable-diffusion-1-3,Synthbuster,data/final_external_pool/ai/ai_sb_stable-diffusion-1-3_157_r06743f8ft.png
E14 Clean External,ai_sb_supp_glide_010_r001d260dt,AI,0.987793,0.640625,1,0.995605,1,0.960107,1,0.960107,1,Blend,0.640625,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,glide,Synthbuster,data/final_external_pool/ai/ai_sb_supp_glide_010_r001d260dt.png
E14 Clean External,ai_sb_midjourney-v5_127_r06743f8ft,AI,0.993164,0.982910,1,0.988770,1,0.988184,1,0.988184,1,Blend,0.982910,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,midjourney-v5,Synthbuster,data/final_external_pool/ai/ai_sb_midjourney-v5_127_r06743f8ft.png
E14 Clean External,ai_sb_dalle2_021_r159d3942t,AI,0.025620,0.023697,0,0.735840,1,0.664626,1,0.664626,1,Blend,0.735840,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,dalle2,Synthbuster,data/final_external_pool/ai/ai_sb_dalle2_021_r159d3942t.png
