image_id,filepath,label,source_dataset,generator,generator_version,device_family,device_model,compression_status,compression_type,jpeg_quality_if_known,derived_from,split,provenance,license,sha256,dhash,ahash
e20_train_00008_resize_jpeg_resize,images/train/e20_train_00008_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_00008_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/2099.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,b77974549f33e9eb8db36f7dbcc020ea7b78968df8a61b655fa4630e3b989246,696933b3cbccd092,3c3cc9d9ffff0000
e20_train_00008_social_media_whatsapp,images/train/e20_train_00008_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_00008_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/2099.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,3adb170c2ac15da450e6dba86ff60d7b38d5123973666fb5a933a14cf8e9ebd2,696933b3cbccd092,3c3cc9d9ffff0000
e20_train_00009_clean,images/train/e20_train_00009_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/11773.jpg,Apache 2.0,44e0d48e792dd0b8adca2ca71466a28a1dc0477a4318aa137d1de26919d62194,c8a8aac6e2e2b2e2,6cfefe3232000000
e20_train_00009_resize_jpeg,images/train/e20_train_00009_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg,80,e20_train_00009_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/11773.jpg | transform: resize_75pct_jpeg80,Apache 2.0,77c16b528fbcfc21ed0ba5986d730a0568874fdb783d3b82fc0c5fdf939f098f,c8a8aac6e2e2b2e2,6cfefe3232000000
e20_train_00009_moderate_jpeg,images/train/e20_train_00009_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,moderate_jpeg,65,e20_train_00009_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/11773.jpg | transform: jpeg65_subsampling420,Apache 2.0,c11ed6d3f521ed20d7d3f67f46f607ed0ad0e976b53141846602342f52b4606b,c8a8aac6e2e2b2e2,6cfefe3232000000
e20_train_00009_severe_jpeg,images/train/e20_train_00009_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,severe_jpeg,40,e20_train_00009_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/11773.jpg | transform: jpeg40_subsampling420,Apache 2.0,e17e5f6694fe3e120f67eda2ebac4c6cc830f0d2a258f62ffbf14bf17373994f,c8a8aac6e2e2b2e2,6cfefe3232000000
e20_train_00009_sequential_jpeg,images/train/e20_train_00009_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,sequential_jpeg,60,e20_train_00009_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/11773.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,f874bdbda233d1d289888010c0c9bfb679fe146b9fdef7f2c397d3a2b014ff5e,c8a8aac6e2e2f2e2,6cfefe3232000000
e20_train_00009_resize_jpeg_resize,images/train/e20_train_00009_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_00009_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/11773.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,cefc156a24d305f9c751b9e6e479e8d0cca8bab158ce5e67b5dd7ad3b2df801c,c8a8aac6e2e2b2e2,6cfefe3232000000
e20_train_00009_social_media_whatsapp,images/train/e20_train_00009_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_00009_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/11773.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,17eeb4958ba1195734447beea5bed1897185c5b65b58148a4ed073f91948faf2,c8a8aac6e2e2b2e2,6cfefe3232000000
e20_train_00010_clean,images/train/e20_train_00010_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/10830.jpg,Apache 2.0,8272ef7e40f023931161589981a6b254afcdac4bce58fc31a00867a689f49126,78f0f8f0f0d838f8,001c3c3c7c7c9c1c
e20_train_00010_resize_jpeg,images/train/e20_train_00010_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg,80,e20_train_00010_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/10830.jpg | transform: resize_75pct_jpeg80,Apache 2.0,35189ce4062b90033f40659902282246689ebd8d78345ec3dc1522ab9c87297a,78f0f8f0f09838f8,001c3c3c7c7c9c1c
e20_train_00010_moderate_jpeg,images/train/e20_train_00010_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,moderate_jpeg,65,e20_train_00010_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/10830.jpg | transform: jpeg65_subsampling420,Apache 2.0,c2276f840cba355f5d448791d2e5f52776c82483dda7b598b9534d7df0a62c1c,78f0f8f0f0d838f8,001c3c3c7c7c9c1c
e20_train_00010_severe_jpeg,images/train/e20_train_00010_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,severe_jpeg,40,e20_train_00010_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/10830.jpg | transform: jpeg40_subsampling420,Apache 2.0,bf54954742ec7298811ecef93f99f2b5c2c0398c2712b466206fc565cd28ec0a,78f0f8f0f0d838f8,001c3c3c7c7c9c1c
e20_train_00010_sequential_jpeg,images/train/e20_train_00010_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,sequential_jpeg,60,e20_train_00010_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/10830.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,1c15fecc0bfadc51d48a49d5e5ed928b80466bcef9a3f92a519b597eb991dc68,78f0f8f0f0d838f8,001c3c3c7c7c9c1c
e20_train_00010_resize_jpeg_resize,images/train/e20_train_00010_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_00010_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/10830.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,8aa8b80271fe5b8906f860bf94147118e96ea898a90ba9645ce50c973e2b11ba,78f0f8f0f0d838f8,001c3c3c7c7c9c1c
e20_train_00010_social_media_whatsapp,images/train/e20_train_00010_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_00010_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/10830.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,c0c61443eafa5c4993fdf3b4a1715d86f1575ceeedaf8b3c00e033376d4fc937,78f0f8f0f0d838f8,001c3c3c7c7c9c1c
e20_train_00011_clean,images/train/e20_train_00011_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/11417.jpg,Apache 2.0,c14e36a01c181ae951c39e2c06875779f2a05f0ab183d8a78a547de8fc47d9d4,9f9e6c78f0f07062,47ef3e3c7c381800
e20_train_00011_resize_jpeg,images/train/e20_train_00011_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg,80,e20_train_00011_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/11417.jpg | transform: resize_75pct_jpeg80,Apache 2.0,501ae8cfc62102ec7d64a1bcc6a137c822e5e78249822ba5d533b95278f1e181,9f9e6c78f0f07062,47ef3e3c7c381800
e20_train_00011_moderate_jpeg,images/train/e20_train_00011_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,moderate_jpeg,65,e20_train_00011_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/11417.jpg | transform: jpeg65_subsampling420,Apache 2.0,8ce2f925de9f2c0e7b78789b34ce1d114693d5b4f8450d72a05768cede2c51f3,9f9e6c78f0f07062,47ef3e3c7c381800
e20_train_00011_severe_jpeg,images/train/e20_train_00011_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,severe_jpeg,40,e20_train_00011_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/11417.jpg | transform: jpeg40_subsampling420,Apache 2.0,9310fd74b893b510c360ad678960a934cd984d2ceb4dded72985956ace7f0f12,9f9e6c78f0f07062,47ef3e3c7c381800
e20_train_00011_sequential_jpeg,images/train/e20_train_00011_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,sequential_jpeg,60,e20_train_00011_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/11417.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,10ef06b7a98de36fdc13cfe58d6a672e53e39c76a17649407710144a10951a1c,9f9e6c78f0f07062,47ef3e3c7c381800
e20_train_00011_resize_jpeg_resize,images/train/e20_train_00011_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_00011_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/11417.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,9c98bc09cf115d64c457167ee9353d298a0d21ebf096c4620bfef62f1ad676ad,9f9e6c78f0f07062,47ef3e3c7c381800
e20_train_00011_social_media_whatsapp,images/train/e20_train_00011_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_00011_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/11417.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,47a8b5db779f08b4646f88a3524217dbf88f9e75b75eff894a9abefc0c97bd2a,9f9e6c78f0f07062,47ef3e3c7c381800
e20_train_00012_clean,images/train/e20_train_00012_clean.png,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,uncompressed,clean,original,self,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip,RAISE Dataset / Research Only,caf1df9a37971b2765a390520f5c24f2457202240f4978e56d5c2a3cc25e8859,ac8f9524cac1273b,fff7e1b020000007
e20_train_00012_resize_jpeg,images/train/e20_train_00012_resize_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,resize_jpeg,80,e20_train_00012_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: resize_75pct_jpeg80,RAISE Dataset / Research Only,dceac9e9acc0a83248940b52bb961bb3f6c16d5ced13276924d9a14a5fcf176a,ac8f9124cac1273b,fff7e1b020000007
e20_train_00012_moderate_jpeg,images/train/e20_train_00012_moderate_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,moderate_jpeg,65,e20_train_00012_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: jpeg65_subsampling420,RAISE Dataset / Research Only,cad2b4c36314172c5863565ab3140e9d3e6acba72da4ab8d4286340e1baa3aef,ac8f9124cac1273b,fff7e1b020000007
e20_train_00012_severe_jpeg,images/train/e20_train_00012_severe_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,severe_jpeg,40,e20_train_00012_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: jpeg40_subsampling420,RAISE Dataset / Research Only,f328eb3a0ab1695cd481eb1533de267f3a08fd42baf30dfa24f95433ca55e990,ac8f9124cac1273b,fff7e1b020000007
e20_train_00012_sequential_jpeg,images/train/e20_train_00012_sequential_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,sequential_jpeg,60,e20_train_00012_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: sequential_jpeg85_jpeg60,RAISE Dataset / Research Only,1e2ab473348bdb32826fe09913bd3fc057d2ae2c2090ffe5d998affb886498d9,ac8f9124cac1273b,fff7e1b020000007
e20_train_00012_resize_jpeg_resize,images/train/e20_train_00012_resize_jpeg_resize.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,resize_jpeg_resize,75,e20_train_00012_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: downscale60_jpeg75_upscale,RAISE Dataset / Research Only,b5c6ad3e8c0f957d5b034f76cdba39ce900b53af9466a6fd9b60a5bfad63adc6,ac8f9524cac1273b,fff7e1b020000007
e20_train_00012_social_media_whatsapp,images/train/e20_train_00012_social_media_whatsapp.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,social_media_whatsapp,75,e20_train_00012_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: whatsapp_simulation_1280px_q75,RAISE Dataset / Research Only,c2c3fa53c6faf79be9a5a65307e71b45eecba7da122dfabb1d706b3f9ae5fb1e,ac8f9524cac1273b,fff7e1b020000007
e20_train_00013_clean,images/train/e20_train_00013_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/741.jpg,Apache 2.0,27fc6d4eba7dc5ad38fb8445d267f203e805955f2fc3bca989d5eb2856411898,baf86932e8f0b2f0,7e3cbdff3c3e1800
e20_train_00013_resize_jpeg,images/train/e20_train_00013_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,resize_jpeg,80,e20_train_00013_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/741.jpg | transform: resize_75pct_jpeg80,Apache 2.0,4f60144fd2dfd61379baf889d24d23bbe6c355e91a5bf0d6fefbb58f038b78cf,baf86932e8f0b2f0,7e3ebdff3c3e1800
e20_train_00013_moderate_jpeg,images/train/e20_train_00013_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,moderate_jpeg,65,e20_train_00013_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/741.jpg | transform: jpeg65_subsampling420,Apache 2.0,2063944e2901e59b23279e7513c9433edd454d5a4a23a45614a64bba5d0a9c3c,baf86932e8f0b2f0,7e3cbdff3c3e1800
e20_train_00013_severe_jpeg,images/train/e20_train_00013_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,severe_jpeg,40,e20_train_00013_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/741.jpg | transform: jpeg40_subsampling420,Apache 2.0,8803fe052b1c09b402096037f291a1842dfbfe1a10c668cc20e96d78dcc1e2a8,baf86932e8f0b2f0,7e3cbdff3c3e1800
e20_train_00013_sequential_jpeg,images/train/e20_train_00013_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,sequential_jpeg,60,e20_train_00013_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/741.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,74faf628679f13d3db786b3348447a70aa1e21a2f3ef6e8715731ac51540518d,baf86932e8f0b2f0,7e3cbdff3c3e1800
e20_train_00013_resize_jpeg_resize,images/train/e20_train_00013_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_00013_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/741.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,adf6c99657bc5cdc8b681aca4158ea3bbe93683d87196b3bdbb133939572c75c,baf86932e8f0b2f0,7e3cbdff3c3e1800
e20_train_00013_social_media_whatsapp,images/train/e20_train_00013_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_00013_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/741.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,04cc75455efc1ce6fe4f52fe7108ecc7a4a23f60c5ea111e1f3459494c2f226a,baf86932e8f0b2f0,7e3cbdff3c3e1800
e20_train_00014_clean,images/train/e20_train_00014_clean.png,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,uncompressed,clean,original,self,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip,Academic Research Use / rawir,e3e9502fa049c0f428d45e759a8f8f88b4567e695c50ece23ad2ba53bdb15a56,50929868c1c141c2,b8fefefc7830303a
e20_train_00014_resize_jpeg,images/train/e20_train_00014_resize_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,resize_jpeg,80,e20_train_00014_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: resize_75pct_jpeg80,Academic Research Use / rawir,a62a172711419d2161055315a0deb2e8c494c59975e2d702cc341b22767a6840,70929868c1c1c1c2,b8fefefc7830303a
e20_train_00014_moderate_jpeg,images/train/e20_train_00014_moderate_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,moderate_jpeg,65,e20_train_00014_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: jpeg65_subsampling420,Academic Research Use / rawir,20a6491ceb3b9ac9556815746cfceb0f93a666236a3c771946a54f23b32f6177,50929868c1c1c1c2,b8fefefc7830303a
e20_train_00014_severe_jpeg,images/train/e20_train_00014_severe_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,severe_jpeg,40,e20_train_00014_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: jpeg40_subsampling420,Academic Research Use / rawir,0053121a86be69e6a4a5448e2815991b0dee18c6f9f7745149761a0b47cc6e58,50929868c1c1c1c2,b8fefefc7830303a
