image_id,orig_id,full_filepath,label,source_pool,generator,device_family,variant_type,is_legacy_ai,is_modern_ai,is_smartphone_real,is_camera_real,is_compressed
e21_train_ai_0018_clean,e21_train_ai_0018,data\e21_targeted_data\images\train\e21_train_ai_0018_clean.png,AI,E21,OpenAI DALL-E 3,none,clean,0,1,0,0,0
e21_train_ai_0018_resize_jpeg,e21_train_ai_0018,data\e21_targeted_data\images\train\e21_train_ai_0018_resize_jpeg.jpg,AI,E21,OpenAI DALL-E 3,none,resize_jpeg,0,1,0,0,1
e21_train_ai_0018_moderate_jpeg,e21_train_ai_0018,data\e21_targeted_data\images\train\e21_train_ai_0018_moderate_jpeg.jpg,AI,E21,OpenAI DALL-E 3,none,moderate_jpeg,0,1,0,0,1
e21_train_ai_0018_severe_jpeg,e21_train_ai_0018,data\e21_targeted_data\images\train\e21_train_ai_0018_severe_jpeg.jpg,AI,E21,OpenAI DALL-E 3,none,severe_jpeg,0,1,0,0,1
e21_train_ai_0018_sequential_jpeg,e21_train_ai_0018,data\e21_targeted_data\images\train\e21_train_ai_0018_sequential_jpeg.jpg,AI,E21,OpenAI DALL-E 3,none,sequential_jpeg,0,1,0,0,1
e21_train_ai_0018_resize_jpeg_resize,e21_train_ai_0018,data\e21_targeted_data\images\train\e21_train_ai_0018_resize_jpeg_resize.jpg,AI,E21,OpenAI DALL-E 3,none,resize_jpeg_resize,0,1,0,0,1
e21_train_ai_0018_social_media_whatsapp,e21_train_ai_0018,data\e21_targeted_data\images\train\e21_train_ai_0018_social_media_whatsapp.jpg,AI,E21,OpenAI DALL-E 3,none,social_media_whatsapp,0,1,0,0,1
e21_train_ai_0009_clean,e21_train_ai_0009,data\e21_targeted_data\images\train\e21_train_ai_0009_clean.png,AI,E21,Adobe Firefly 1,none,clean,1,0,0,0,0
e21_train_ai_0009_resize_jpeg,e21_train_ai_0009,data\e21_targeted_data\images\train\e21_train_ai_0009_resize_jpeg.jpg,AI,E21,Adobe Firefly 1,none,resize_jpeg,1,0,0,0,1
e21_train_ai_0009_moderate_jpeg,e21_train_ai_0009,data\e21_targeted_data\images\train\e21_train_ai_0009_moderate_jpeg.jpg,AI,E21,Adobe Firefly 1,none,moderate_jpeg,1,0,0,0,1
e21_train_ai_0009_severe_jpeg,e21_train_ai_0009,data\e21_targeted_data\images\train\e21_train_ai_0009_severe_jpeg.jpg,AI,E21,Adobe Firefly 1,none,severe_jpeg,1,0,0,0,1
e21_train_ai_0009_sequential_jpeg,e21_train_ai_0009,data\e21_targeted_data\images\train\e21_train_ai_0009_sequential_jpeg.jpg,AI,E21,Adobe Firefly 1,none,sequential_jpeg,1,0,0,0,1
e21_train_ai_0009_resize_jpeg_resize,e21_train_ai_0009,data\e21_targeted_data\images\train\e21_train_ai_0009_resize_jpeg_resize.jpg,AI,E21,Adobe Firefly 1,none,resize_jpeg_resize,1,0,0,0,1
e21_train_ai_0009_social_media_whatsapp,e21_train_ai_0009,data\e21_targeted_data\images\train\e21_train_ai_0009_social_media_whatsapp.jpg,AI,E21,Adobe Firefly 1,none,social_media_whatsapp,1,0,0,0,1
e21_train_ai_0029_clean,e21_train_ai_0029,data\e21_targeted_data\images\train\e21_train_ai_0029_clean.png,AI,E21,Stable Diffusion 1.4,none,clean,1,0,0,0,0
e21_train_ai_0029_resize_jpeg,e21_train_ai_0029,data\e21_targeted_data\images\train\e21_train_ai_0029_resize_jpeg.jpg,AI,E21,Stable Diffusion 1.4,none,resize_jpeg,1,0,0,0,1
e21_train_ai_0029_moderate_jpeg,e21_train_ai_0029,data\e21_targeted_data\images\train\e21_train_ai_0029_moderate_jpeg.jpg,AI,E21,Stable Diffusion 1.4,none,moderate_jpeg,1,0,0,0,1
e21_train_ai_0029_severe_jpeg,e21_train_ai_0029,data\e21_targeted_data\images\train\e21_train_ai_0029_severe_jpeg.jpg,AI,E21,Stable Diffusion 1.4,none,severe_jpeg,1,0,0,0,1
e21_train_ai_0029_sequential_jpeg,e21_train_ai_0029,data\e21_targeted_data\images\train\e21_train_ai_0029_sequential_jpeg.jpg,AI,E21,Stable Diffusion 1.4,none,sequential_jpeg,1,0,0,0,1
e21_train_ai_0029_resize_jpeg_resize,e21_train_ai_0029,data\e21_targeted_data\images\train\e21_train_ai_0029_resize_jpeg_resize.jpg,AI,E21,Stable Diffusion 1.4,none,resize_jpeg_resize,1,0,0,0,1
e21_train_ai_0029_social_media_whatsapp,e21_train_ai_0029,data\e21_targeted_data\images\train\e21_train_ai_0029_social_media_whatsapp.jpg,AI,E21,Stable Diffusion 1.4,none,social_media_whatsapp,1,0,0,0,1
e21_train_ai_0024_clean,e21_train_ai_0024,data\e21_targeted_data\images\train\e21_train_ai_0024_clean.png,AI,E21,Midjourney,none,clean,0,1,0,0,0
e21_train_ai_0024_resize_jpeg,e21_train_ai_0024,data\e21_targeted_data\images\train\e21_train_ai_0024_resize_jpeg.jpg,AI,E21,Midjourney,none,resize_jpeg,0,1,0,0,1
e21_train_ai_0024_moderate_jpeg,e21_train_ai_0024,data\e21_targeted_data\images\train\e21_train_ai_0024_moderate_jpeg.jpg,AI,E21,Midjourney,none,moderate_jpeg,0,1,0,0,1
e21_train_ai_0024_severe_jpeg,e21_train_ai_0024,data\e21_targeted_data\images\train\e21_train_ai_0024_severe_jpeg.jpg,AI,E21,Midjourney,none,severe_jpeg,0,1,0,0,1
e21_train_ai_0024_sequential_jpeg,e21_train_ai_0024,data\e21_targeted_data\images\train\e21_train_ai_0024_sequential_jpeg.jpg,AI,E21,Midjourney,none,sequential_jpeg,0,1,0,0,1
e21_train_ai_0024_resize_jpeg_resize,e21_train_ai_0024,data\e21_targeted_data\images\train\e21_train_ai_0024_resize_jpeg_resize.jpg,AI,E21,Midjourney,none,resize_jpeg_resize,0,1,0,0,1
e21_train_ai_0024_social_media_whatsapp,e21_train_ai_0024,data\e21_targeted_data\images\train\e21_train_ai_0024_social_media_whatsapp.jpg,AI,E21,Midjourney,none,social_media_whatsapp,0,1,0,0,1
e21_train_real_0028_clean,e21_train_real_0028,data\e21_targeted_data\images\train\e21_train_real_0028_clean.png,Real,E21,none,Apple iPhone,clean,0,0,1,0,0
e21_train_real_0028_resize_jpeg,e21_train_real_0028,data\e21_targeted_data\images\train\e21_train_real_0028_resize_jpeg.jpg,Real,E21,none,Apple iPhone,resize_jpeg,0,0,1,0,1
e21_train_real_0028_moderate_jpeg,e21_train_real_0028,data\e21_targeted_data\images\train\e21_train_real_0028_moderate_jpeg.jpg,Real,E21,none,Apple iPhone,moderate_jpeg,0,0,1,0,1
e21_train_real_0028_severe_jpeg,e21_train_real_0028,data\e21_targeted_data\images\train\e21_train_real_0028_severe_jpeg.jpg,Real,E21,none,Apple iPhone,severe_jpeg,0,0,1,0,1
e21_train_real_0028_sequential_jpeg,e21_train_real_0028,data\e21_targeted_data\images\train\e21_train_real_0028_sequential_jpeg.jpg,Real,E21,none,Apple iPhone,sequential_jpeg,0,0,1,0,1
e21_train_real_0028_resize_jpeg_resize,e21_train_real_0028,data\e21_targeted_data\images\train\e21_train_real_0028_resize_jpeg_resize.jpg,Real,E21,none,Apple iPhone,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0028_social_media_whatsapp,e21_train_real_0028,data\e21_targeted_data\images\train\e21_train_real_0028_social_media_whatsapp.jpg,Real,E21,none,Apple iPhone,social_media_whatsapp,0,0,1,0,1
e21_train_real_0025_clean,e21_train_real_0025,data\e21_targeted_data\images\train\e21_train_real_0025_clean.png,Real,E21,none,Apple iPhone,clean,0,0,1,0,0
e21_train_real_0025_resize_jpeg,e21_train_real_0025,data\e21_targeted_data\images\train\e21_train_real_0025_resize_jpeg.jpg,Real,E21,none,Apple iPhone,resize_jpeg,0,0,1,0,1
e21_train_real_0025_moderate_jpeg,e21_train_real_0025,data\e21_targeted_data\images\train\e21_train_real_0025_moderate_jpeg.jpg,Real,E21,none,Apple iPhone,moderate_jpeg,0,0,1,0,1
e21_train_real_0025_severe_jpeg,e21_train_real_0025,data\e21_targeted_data\images\train\e21_train_real_0025_severe_jpeg.jpg,Real,E21,none,Apple iPhone,severe_jpeg,0,0,1,0,1
e21_train_real_0025_sequential_jpeg,e21_train_real_0025,data\e21_targeted_data\images\train\e21_train_real_0025_sequential_jpeg.jpg,Real,E21,none,Apple iPhone,sequential_jpeg,0,0,1,0,1
e21_train_real_0025_resize_jpeg_resize,e21_train_real_0025,data\e21_targeted_data\images\train\e21_train_real_0025_resize_jpeg_resize.jpg,Real,E21,none,Apple iPhone,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0025_social_media_whatsapp,e21_train_real_0025,data\e21_targeted_data\images\train\e21_train_real_0025_social_media_whatsapp.jpg,Real,E21,none,Apple iPhone,social_media_whatsapp,0,0,1,0,1
e21_train_real_0031_clean,e21_train_real_0031,data\e21_targeted_data\images\train\e21_train_real_0031_clean.png,Real,E21,none,Apple iPhone,clean,0,0,1,0,0
e21_train_real_0031_resize_jpeg,e21_train_real_0031,data\e21_targeted_data\images\train\e21_train_real_0031_resize_jpeg.jpg,Real,E21,none,Apple iPhone,resize_jpeg,0,0,1,0,1
e21_train_real_0031_moderate_jpeg,e21_train_real_0031,data\e21_targeted_data\images\train\e21_train_real_0031_moderate_jpeg.jpg,Real,E21,none,Apple iPhone,moderate_jpeg,0,0,1,0,1
e21_train_real_0031_severe_jpeg,e21_train_real_0031,data\e21_targeted_data\images\train\e21_train_real_0031_severe_jpeg.jpg,Real,E21,none,Apple iPhone,severe_jpeg,0,0,1,0,1
e21_train_real_0031_sequential_jpeg,e21_train_real_0031,data\e21_targeted_data\images\train\e21_train_real_0031_sequential_jpeg.jpg,Real,E21,none,Apple iPhone,sequential_jpeg,0,0,1,0,1
e21_train_real_0031_resize_jpeg_resize,e21_train_real_0031,data\e21_targeted_data\images\train\e21_train_real_0031_resize_jpeg_resize.jpg,Real,E21,none,Apple iPhone,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0031_social_media_whatsapp,e21_train_real_0031,data\e21_targeted_data\images\train\e21_train_real_0031_social_media_whatsapp.jpg,Real,E21,none,Apple iPhone,social_media_whatsapp,0,0,1,0,1
e21_train_real_0027_clean,e21_train_real_0027,data\e21_targeted_data\images\train\e21_train_real_0027_clean.png,Real,E21,none,Mobile Casual,clean,0,0,1,0,0
e21_train_real_0027_resize_jpeg,e21_train_real_0027,data\e21_targeted_data\images\train\e21_train_real_0027_resize_jpeg.jpg,Real,E21,none,Mobile Casual,resize_jpeg,0,0,1,0,1
e21_train_real_0027_moderate_jpeg,e21_train_real_0027,data\e21_targeted_data\images\train\e21_train_real_0027_moderate_jpeg.jpg,Real,E21,none,Mobile Casual,moderate_jpeg,0,0,1,0,1
e21_train_real_0027_severe_jpeg,e21_train_real_0027,data\e21_targeted_data\images\train\e21_train_real_0027_severe_jpeg.jpg,Real,E21,none,Mobile Casual,severe_jpeg,0,0,1,0,1
e21_train_real_0027_sequential_jpeg,e21_train_real_0027,data\e21_targeted_data\images\train\e21_train_real_0027_sequential_jpeg.jpg,Real,E21,none,Mobile Casual,sequential_jpeg,0,0,1,0,1
e21_train_real_0027_resize_jpeg_resize,e21_train_real_0027,data\e21_targeted_data\images\train\e21_train_real_0027_resize_jpeg_resize.jpg,Real,E21,none,Mobile Casual,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0027_social_media_whatsapp,e21_train_real_0027,data\e21_targeted_data\images\train\e21_train_real_0027_social_media_whatsapp.jpg,Real,E21,none,Mobile Casual,social_media_whatsapp,0,0,1,0,1
e21_train_ai_0017_clean,e21_train_ai_0017,data\e21_targeted_data\images\train\e21_train_ai_0017_clean.png,AI,E21,Adobe Firefly 1,none,clean,1,0,0,0,0
e21_train_ai_0017_resize_jpeg,e21_train_ai_0017,data\e21_targeted_data\images\train\e21_train_ai_0017_resize_jpeg.jpg,AI,E21,Adobe Firefly 1,none,resize_jpeg,1,0,0,0,1
e21_train_ai_0017_moderate_jpeg,e21_train_ai_0017,data\e21_targeted_data\images\train\e21_train_ai_0017_moderate_jpeg.jpg,AI,E21,Adobe Firefly 1,none,moderate_jpeg,1,0,0,0,1
e21_train_ai_0017_severe_jpeg,e21_train_ai_0017,data\e21_targeted_data\images\train\e21_train_ai_0017_severe_jpeg.jpg,AI,E21,Adobe Firefly 1,none,severe_jpeg,1,0,0,0,1
e21_train_ai_0017_sequential_jpeg,e21_train_ai_0017,data\e21_targeted_data\images\train\e21_train_ai_0017_sequential_jpeg.jpg,AI,E21,Adobe Firefly 1,none,sequential_jpeg,1,0,0,0,1
e21_train_ai_0017_resize_jpeg_resize,e21_train_ai_0017,data\e21_targeted_data\images\train\e21_train_ai_0017_resize_jpeg_resize.jpg,AI,E21,Adobe Firefly 1,none,resize_jpeg_resize,1,0,0,0,1
e21_train_ai_0017_social_media_whatsapp,e21_train_ai_0017,data\e21_targeted_data\images\train\e21_train_ai_0017_social_media_whatsapp.jpg,AI,E21,Adobe Firefly 1,none,social_media_whatsapp,1,0,0,0,1
e21_train_real_0030_clean,e21_train_real_0030,data\e21_targeted_data\images\train\e21_train_real_0030_clean.png,Real,E21,none,Apple iPhone,clean,0,0,1,0,0
e21_train_real_0030_resize_jpeg,e21_train_real_0030,data\e21_targeted_data\images\train\e21_train_real_0030_resize_jpeg.jpg,Real,E21,none,Apple iPhone,resize_jpeg,0,0,1,0,1
e21_train_real_0030_moderate_jpeg,e21_train_real_0030,data\e21_targeted_data\images\train\e21_train_real_0030_moderate_jpeg.jpg,Real,E21,none,Apple iPhone,moderate_jpeg,0,0,1,0,1
e21_train_real_0030_severe_jpeg,e21_train_real_0030,data\e21_targeted_data\images\train\e21_train_real_0030_severe_jpeg.jpg,Real,E21,none,Apple iPhone,severe_jpeg,0,0,1,0,1
e21_train_real_0030_sequential_jpeg,e21_train_real_0030,data\e21_targeted_data\images\train\e21_train_real_0030_sequential_jpeg.jpg,Real,E21,none,Apple iPhone,sequential_jpeg,0,0,1,0,1
e21_train_real_0030_resize_jpeg_resize,e21_train_real_0030,data\e21_targeted_data\images\train\e21_train_real_0030_resize_jpeg_resize.jpg,Real,E21,none,Apple iPhone,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0030_social_media_whatsapp,e21_train_real_0030,data\e21_targeted_data\images\train\e21_train_real_0030_social_media_whatsapp.jpg,Real,E21,none,Apple iPhone,social_media_whatsapp,0,0,1,0,1
e21_train_ai_0035_clean,e21_train_ai_0035,data\e21_targeted_data\images\train\e21_train_ai_0035_clean.png,AI,E21,Stable Diffusion 1.3,none,clean,1,0,0,0,0
e21_train_ai_0035_resize_jpeg,e21_train_ai_0035,data\e21_targeted_data\images\train\e21_train_ai_0035_resize_jpeg.jpg,AI,E21,Stable Diffusion 1.3,none,resize_jpeg,1,0,0,0,1
e21_train_ai_0035_moderate_jpeg,e21_train_ai_0035,data\e21_targeted_data\images\train\e21_train_ai_0035_moderate_jpeg.jpg,AI,E21,Stable Diffusion 1.3,none,moderate_jpeg,1,0,0,0,1
e21_train_ai_0035_severe_jpeg,e21_train_ai_0035,data\e21_targeted_data\images\train\e21_train_ai_0035_severe_jpeg.jpg,AI,E21,Stable Diffusion 1.3,none,severe_jpeg,1,0,0,0,1
e21_train_ai_0035_sequential_jpeg,e21_train_ai_0035,data\e21_targeted_data\images\train\e21_train_ai_0035_sequential_jpeg.jpg,AI,E21,Stable Diffusion 1.3,none,sequential_jpeg,1,0,0,0,1
e21_train_ai_0035_resize_jpeg_resize,e21_train_ai_0035,data\e21_targeted_data\images\train\e21_train_ai_0035_resize_jpeg_resize.jpg,AI,E21,Stable Diffusion 1.3,none,resize_jpeg_resize,1,0,0,0,1
e21_train_ai_0035_social_media_whatsapp,e21_train_ai_0035,data\e21_targeted_data\images\train\e21_train_ai_0035_social_media_whatsapp.jpg,AI,E21,Stable Diffusion 1.3,none,social_media_whatsapp,1,0,0,0,1
e21_train_ai_0032_clean,e21_train_ai_0032,data\e21_targeted_data\images\train\e21_train_ai_0032_clean.png,AI,E21,OpenAI DALL-E 2,none,clean,1,0,0,0,0
e21_train_ai_0032_resize_jpeg,e21_train_ai_0032,data\e21_targeted_data\images\train\e21_train_ai_0032_resize_jpeg.jpg,AI,E21,OpenAI DALL-E 2,none,resize_jpeg,1,0,0,0,1
e21_train_ai_0032_moderate_jpeg,e21_train_ai_0032,data\e21_targeted_data\images\train\e21_train_ai_0032_moderate_jpeg.jpg,AI,E21,OpenAI DALL-E 2,none,moderate_jpeg,1,0,0,0,1
e21_train_ai_0032_severe_jpeg,e21_train_ai_0032,data\e21_targeted_data\images\train\e21_train_ai_0032_severe_jpeg.jpg,AI,E21,OpenAI DALL-E 2,none,severe_jpeg,1,0,0,0,1
e21_train_ai_0032_sequential_jpeg,e21_train_ai_0032,data\e21_targeted_data\images\train\e21_train_ai_0032_sequential_jpeg.jpg,AI,E21,OpenAI DALL-E 2,none,sequential_jpeg,1,0,0,0,1
e21_train_ai_0032_resize_jpeg_resize,e21_train_ai_0032,data\e21_targeted_data\images\train\e21_train_ai_0032_resize_jpeg_resize.jpg,AI,E21,OpenAI DALL-E 2,none,resize_jpeg_resize,1,0,0,0,1
e21_train_ai_0032_social_media_whatsapp,e21_train_ai_0032,data\e21_targeted_data\images\train\e21_train_ai_0032_social_media_whatsapp.jpg,AI,E21,OpenAI DALL-E 2,none,social_media_whatsapp,1,0,0,0,1
e21_train_real_0034_clean,e21_train_real_0034,data\e21_targeted_data\images\train\e21_train_real_0034_clean.png,Real,E21,none,Apple iPhone,clean,0,0,1,0,0
e21_train_real_0034_resize_jpeg,e21_train_real_0034,data\e21_targeted_data\images\train\e21_train_real_0034_resize_jpeg.jpg,Real,E21,none,Apple iPhone,resize_jpeg,0,0,1,0,1
e21_train_real_0034_moderate_jpeg,e21_train_real_0034,data\e21_targeted_data\images\train\e21_train_real_0034_moderate_jpeg.jpg,Real,E21,none,Apple iPhone,moderate_jpeg,0,0,1,0,1
e21_train_real_0034_severe_jpeg,e21_train_real_0034,data\e21_targeted_data\images\train\e21_train_real_0034_severe_jpeg.jpg,Real,E21,none,Apple iPhone,severe_jpeg,0,0,1,0,1
e21_train_real_0034_sequential_jpeg,e21_train_real_0034,data\e21_targeted_data\images\train\e21_train_real_0034_sequential_jpeg.jpg,Real,E21,none,Apple iPhone,sequential_jpeg,0,0,1,0,1
e21_train_real_0034_resize_jpeg_resize,e21_train_real_0034,data\e21_targeted_data\images\train\e21_train_real_0034_resize_jpeg_resize.jpg,Real,E21,none,Apple iPhone,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0034_social_media_whatsapp,e21_train_real_0034,data\e21_targeted_data\images\train\e21_train_real_0034_social_media_whatsapp.jpg,Real,E21,none,Apple iPhone,social_media_whatsapp,0,0,1,0,1
e21_train_ai_0026_clean,e21_train_ai_0026,data\e21_targeted_data\images\train\e21_train_ai_0026_clean.png,AI,E21,Adobe Firefly 1,none,clean,1,0,0,0,0
e21_train_ai_0026_resize_jpeg,e21_train_ai_0026,data\e21_targeted_data\images\train\e21_train_ai_0026_resize_jpeg.jpg,AI,E21,Adobe Firefly 1,none,resize_jpeg,1,0,0,0,1
e21_train_ai_0026_moderate_jpeg,e21_train_ai_0026,data\e21_targeted_data\images\train\e21_train_ai_0026_moderate_jpeg.jpg,AI,E21,Adobe Firefly 1,none,moderate_jpeg,1,0,0,0,1
e21_train_ai_0026_severe_jpeg,e21_train_ai_0026,data\e21_targeted_data\images\train\e21_train_ai_0026_severe_jpeg.jpg,AI,E21,Adobe Firefly 1,none,severe_jpeg,1,0,0,0,1
e21_train_ai_0026_sequential_jpeg,e21_train_ai_0026,data\e21_targeted_data\images\train\e21_train_ai_0026_sequential_jpeg.jpg,AI,E21,Adobe Firefly 1,none,sequential_jpeg,1,0,0,0,1
e21_train_ai_0026_resize_jpeg_resize,e21_train_ai_0026,data\e21_targeted_data\images\train\e21_train_ai_0026_resize_jpeg_resize.jpg,AI,E21,Adobe Firefly 1,none,resize_jpeg_resize,1,0,0,0,1
e21_train_ai_0026_social_media_whatsapp,e21_train_ai_0026,data\e21_targeted_data\images\train\e21_train_ai_0026_social_media_whatsapp.jpg,AI,E21,Adobe Firefly 1,none,social_media_whatsapp,1,0,0,0,1
e21_train_ai_0023_clean,e21_train_ai_0023,data\e21_targeted_data\images\train\e21_train_ai_0023_clean.png,AI,E21,Adobe Firefly 1,none,clean,1,0,0,0,0
e21_train_ai_0023_resize_jpeg,e21_train_ai_0023,data\e21_targeted_data\images\train\e21_train_ai_0023_resize_jpeg.jpg,AI,E21,Adobe Firefly 1,none,resize_jpeg,1,0,0,0,1
e21_train_ai_0023_moderate_jpeg,e21_train_ai_0023,data\e21_targeted_data\images\train\e21_train_ai_0023_moderate_jpeg.jpg,AI,E21,Adobe Firefly 1,none,moderate_jpeg,1,0,0,0,1
e21_train_ai_0023_severe_jpeg,e21_train_ai_0023,data\e21_targeted_data\images\train\e21_train_ai_0023_severe_jpeg.jpg,AI,E21,Adobe Firefly 1,none,severe_jpeg,1,0,0,0,1
e21_train_ai_0023_sequential_jpeg,e21_train_ai_0023,data\e21_targeted_data\images\train\e21_train_ai_0023_sequential_jpeg.jpg,AI,E21,Adobe Firefly 1,none,sequential_jpeg,1,0,0,0,1
e21_train_ai_0023_resize_jpeg_resize,e21_train_ai_0023,data\e21_targeted_data\images\train\e21_train_ai_0023_resize_jpeg_resize.jpg,AI,E21,Adobe Firefly 1,none,resize_jpeg_resize,1,0,0,0,1
e21_train_ai_0023_social_media_whatsapp,e21_train_ai_0023,data\e21_targeted_data\images\train\e21_train_ai_0023_social_media_whatsapp.jpg,AI,E21,Adobe Firefly 1,none,social_media_whatsapp,1,0,0,0,1
e21_train_real_0036_clean,e21_train_real_0036,data\e21_targeted_data\images\train\e21_train_real_0036_clean.png,Real,E21,none,Apple iPhone,clean,0,0,1,0,0
e21_train_real_0036_resize_jpeg,e21_train_real_0036,data\e21_targeted_data\images\train\e21_train_real_0036_resize_jpeg.jpg,Real,E21,none,Apple iPhone,resize_jpeg,0,0,1,0,1
e21_train_real_0036_moderate_jpeg,e21_train_real_0036,data\e21_targeted_data\images\train\e21_train_real_0036_moderate_jpeg.jpg,Real,E21,none,Apple iPhone,moderate_jpeg,0,0,1,0,1
e21_train_real_0036_severe_jpeg,e21_train_real_0036,data\e21_targeted_data\images\train\e21_train_real_0036_severe_jpeg.jpg,Real,E21,none,Apple iPhone,severe_jpeg,0,0,1,0,1
e21_train_real_0036_sequential_jpeg,e21_train_real_0036,data\e21_targeted_data\images\train\e21_train_real_0036_sequential_jpeg.jpg,Real,E21,none,Apple iPhone,sequential_jpeg,0,0,1,0,1
e21_train_real_0036_resize_jpeg_resize,e21_train_real_0036,data\e21_targeted_data\images\train\e21_train_real_0036_resize_jpeg_resize.jpg,Real,E21,none,Apple iPhone,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0036_social_media_whatsapp,e21_train_real_0036,data\e21_targeted_data\images\train\e21_train_real_0036_social_media_whatsapp.jpg,Real,E21,none,Apple iPhone,social_media_whatsapp,0,0,1,0,1
e21_train_real_0037_clean,e21_train_real_0037,data\e21_targeted_data\images\train\e21_train_real_0037_clean.png,Real,E21,none,Mobile Casual,clean,0,0,1,0,0
e21_train_real_0037_resize_jpeg,e21_train_real_0037,data\e21_targeted_data\images\train\e21_train_real_0037_resize_jpeg.jpg,Real,E21,none,Mobile Casual,resize_jpeg,0,0,1,0,1
e21_train_real_0037_moderate_jpeg,e21_train_real_0037,data\e21_targeted_data\images\train\e21_train_real_0037_moderate_jpeg.jpg,Real,E21,none,Mobile Casual,moderate_jpeg,0,0,1,0,1
e21_train_real_0037_severe_jpeg,e21_train_real_0037,data\e21_targeted_data\images\train\e21_train_real_0037_severe_jpeg.jpg,Real,E21,none,Mobile Casual,severe_jpeg,0,0,1,0,1
e21_train_real_0037_sequential_jpeg,e21_train_real_0037,data\e21_targeted_data\images\train\e21_train_real_0037_sequential_jpeg.jpg,Real,E21,none,Mobile Casual,sequential_jpeg,0,0,1,0,1
e21_train_real_0037_resize_jpeg_resize,e21_train_real_0037,data\e21_targeted_data\images\train\e21_train_real_0037_resize_jpeg_resize.jpg,Real,E21,none,Mobile Casual,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0037_social_media_whatsapp,e21_train_real_0037,data\e21_targeted_data\images\train\e21_train_real_0037_social_media_whatsapp.jpg,Real,E21,none,Mobile Casual,social_media_whatsapp,0,0,1,0,1
